model_version,n,r,reduced_dimension,block_size,gsa_tail_dimension,delta,prob_log2,T_red_log2,T_hyb_log2,total_cost_log2,valid,evaluated_candidates
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,164,860,424,859,1.0038238697849633,-1.820758007991905,155.31374485420756,240.74188033502435,242.56263834301626,True,334
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,165,859,424,858,1.0038238697849633,-1.7214506460164583,155.31206632575655,242.04644566260964,243.7678963086261,True,334
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,166,858,424,857,1.0038238697849633,-1.626247150140653,155.2747619323869,243.35583969080892,244.98208684094956,True,334
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,167,857,425,856,1.003817581909834,-1.4876207856719246,155.56507948899986,244.66032931716578,246.1479501028377,True,335
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,168,856,425,855,1.003817581909834,-1.402457719560207,155.56339508128852,245.9648897932509,247.3673475128111,True,335
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,169,855,425,854,1.003817581909834,-1.3210275373071794,155.56170870466062,247.27406884198876,248.59509637929594,True,335
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,170,854,426,853,1.0038113173009195,-1.203200867964393,155.85202035450786,248.5785605039173,249.7817613718817,True,336
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,171,853,426,852,1.0038113173009195,-1.1308445225342385,155.85033002620565,249.8829305762411,251.01377509877534,True,336
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,172,852,426,851,1.0038113173009195,-1.061854688444444,155.8121118390881,251.18732917953457,252.249183867979,True,336
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,173,851,427,850,1.0038050758236472,-0.962681619490206,156.1024175405482,252.49635804184499,253.4590396613352,True,337
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,174,850,427,849,1.0038050758236472,-0.9018194226706322,156.10072124988733,253.8006898458858,254.70250926855644,True,337
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,175,849,427,848,1.0038050758236472,-0.8439652444743302,156.0990229624153,255.1049993679387,255.94896461241302,True,337
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,176,848,428,847,1.0037988573445016,-0.7613671290156155,156.38932267342545,256.41390145892626,257.1752685879419,True,338
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,177,847,428,846,1.0037988573445016,-0.7107230276492291,156.38762037819444,257.7182038831001,258.42892691074934,True,338
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,178,846,429,845,1.0037926617310153,-0.6387957176484018,156.64044136656352,259.02243901347856,259.66123473112697,True,339
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,179,845,429,844,1.0037926617310153,-0.5947222906490982,156.63873504461313,260.33118496993757,260.92590726058665,True,339
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,180,844,429,843,1.0037926617310153,-0.5530682326497051,156.63702670215076,261.6353771813008,262.1884454139505,True,339
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,181,843,430,842,1.003786488851757,-0.4943441322126531,156.92731633438567,262.939582382996,263.4339265152086,True,340
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,182,842,430,841,1.003786488851757,-0.4584120654987256,156.92560393651,264.24374214413353,264.7021542096323,True,340
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,183,841,431,840,1.0037803385763218,-0.408039106736376,157.17741535588408,265.5524734934313,265.9605126001677,True,341
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,184,840,431,839,1.0037803385763218,-0.37724848292409446,157.17569888329507,266.85653297832056,267.23378146124463,True,341
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,185,839,431,838,1.0037803385763218,-0.34833863609081284,157.17398036606878,268.1607070002119,268.50904563630274,True,341
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,186,838,432,837,1.003774210775322,-0.30813259737473175,157.4642597993283,269.46901883503784,269.77715143241255,True,342
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,187,837,432,836,1.003774210775322,-0.2836058489204416,157.4625371781793,270.77331897405094,271.0569248229714,True,342
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,188,836,433,835,1.0037681053203762,-0.24970229878078812,157.75281249770984,272.0773233712308,272.3270256700116,True,343
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,189,835,433,834,1.0037681053203762,-0.22905062487035655,157.75108575299035,273.3857939819891,273.61484460685944,True,343
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,190,834,434,833,1.0037620220840986,-0.20068241448974916,158.00182857488699,274.68974980879887,274.8904322232886,True,344
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,191,833,434,832,1.0037620220840986,-0.18343138454822022,158.00009768680786,275.9937897266422,276.1772211111904,True,344
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,192,832,434,831,1.0037620220840986,-0.16740948688126114,157.9983647195834,277.29772983912443,277.46513932600567,True,344
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,193,831,435,830,1.0037559609400917,-0.14559789592419042,158.28862966821265,278.605945889197,278.7515437851212,True,345
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,194,830,435,829,1.0037559609400917,-0.1323736294731021,158.2868925276766,279.9099277681203,280.0423013975934,True,345
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,195,829,436,828,1.0037499217629338,-0.11449302821025363,158.57715329293808,281.21378147880165,281.3282745070119,True,346
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,196,828,436,827,1.0037499217629338,-0.10367608175622406,158.5347699744443,282.5219532313192,282.6256293130754,True,346
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,197,827,437,826,1.003743904428172,-0.08915338822037346,158.82502653611624,283.82571692890036,283.91487031712074,True,347
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,198,826,437,825,1.003743904428172,-0.08038941125290944,158.82328098836442,285.12962532766716,285.21001473892005,True,347
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,199,825,438,824,1.0037379088123108,-0.06870881565662962,159.11353332607814,286.4376097846976,286.50631860035423,True,348
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,200,824,438,823,1.0037379088123108,-0.061679101682163257,159.11178354412817,287.7413674249719,287.80304652665404,True,348
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,201,823,439,822,1.0037319347928042,-0.052380746000193414,159.40203163736658,289.04510319954585,289.09748394554606,True,349
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,202,822,439,821,1.0037319347928042,-0.04680146622566503,159.35845742493203,290.34888292983374,290.3956843960594,True,349
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,203,821,440,820,1.0037259822480458,-0.03947948360994284,159.64870125302815,291.65669817290006,291.69617765651003,True,350
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,204,820,440,819,1.0037259822480458,-0.03510049403204048,159.6469429407558,292.96038174481725,292.9954822388493,True,350
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,205,819,441,818,1.0037200510573594,-0.029400461669177487,159.93718248289136,294.26395234192864,294.2933528035978,True,351
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,206,818,441,817,1.0037200510573594,-0.02600372024544764,159.9354198741921,295.57170876556546,295.5977124858109,True,351
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,207,817,442,816,1.003714141100991,-0.021619597927047787,160.22565510939603,296.87536653258593,296.89698613051297,True,352
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,208,816,442,815,1.003714141100991,-0.01901724107284787,160.18081946132995,298.1790724081843,298.19808964925716,True,352
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,209,815,443,814,1.0037082522600993,-0.01568788387634125,160.4710503684769,299.4825613552348,299.49824923911115,True,353
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,210,814,443,813,1.0037082522600993,-0.013720022254634314,160.4692791036247,300.7902515379731,300.80397156022775,True,353
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,211,813,444,812,1.0037023844167468,-0.011225368295894333,160.75950566143348,302.093845608122,302.1050709764179,True,354
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,212,812,444,811,1.0037023844167468,-0.009757670045548866,160.75773003654362,303.39748776956344,303.40724543960897,True,354
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,213,811,445,810,1.0036965374538915,-0.007914712393357528,161.04795222357572,304.70496459081977,304.71287930321313,True,355
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,214,810,446,809,1.003690711255378,-0.006386545313852936,161.293778097772,306.00874695166084,306.01513349697467,True,356
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,215,809,446,808,1.003690711255378,-0.005494501957235531,161.29199589242998,307.31208621298777,307.317580714945,True,356
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,216,808,447,807,1.003684905705929,-0.004392277083355639,161.5822114827518,308.6196630007109,308.62405527779424,True,357
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,217,807,447,806,1.003684905705929,-0.0037525013293780362,161.58042486327778,309.92304517614286,309.9267976774722,True,357
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,218,806,448,805,1.0036791206911375,-0.0029702892575022522,161.87063602852797,311.22656667494675,311.22953696420427,True,358
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,219,805,448,804,1.0036791206911375,-0.002519024632910146,161.86884497300198,312.5299794290908,312.53249845372375,True,358
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,220,804,449,803,1.0036733560974584,-0.0019733330237196056,162.1132480015658,313.8373677618465,313.83934109487024,True,359
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,221,803,449,802,1.0036733560974584,-0.0016605821862485056,162.1114524879042,315.14070636586956,315.14236694805584,True,360
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,222,802,450,801,1.003667611812199,-0.0012867045289371682,162.4016547368418,316.444242410324,316.44552911485295,True,360
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,223,801,451,800,1.0036618877235128,-0.000990491878150206,162.69185474279558,317.7513443620152,317.75233485389333,True,361
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,224,800,451,799,1.0036618877235128,-0.0008226091980691607,162.69005250016158,319.05467604285815,319.0554986520562,True,361
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,225,799,452,798,1.0036561837203906,-0.0006257665128019467,162.98024800331484,320.3580638500713,320.3586896165841,True,362
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,226,798,452,797,1.0036561837203906,-0.0005150835704607729,162.9784412466092,321.66509041186686,321.6656054954373,True,363
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,227,797,452,795,1.0036561837203906,-0.0004223533510749889,162.92932650959898,322.9683371503231,322.9687595036742,True,363
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,228,796,454,795,1.0036448355309382,-0.00028853899387211955,163.51151521615216,324.2716847988565,324.27197333785034,True,364
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,229,795,455,794,1.0036391911267055,-0.00021349983200324201,163.80170164578024,325.5749321966946,325.5751456965266,True,365
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,230,794,453,792,1.0036504996926516,-0.00020717547454858853,163.21588579275146,326.8818718438948,326.88207901936937,True,365
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,231,793,456,792,1.0036335663722153,-0.00012556089957209323,164.0900676513125,328.1850520158622,328.18517757676176,True,366
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,232,792,452,788,1.0036561837203906,-0.0001470439317971384,162.9202472156881,329.4882325689586,329.4883796128904,True,367
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,233,791,457,790,1.0036279611605279,-7.199359391880734e-05,164.32951487960037,330.7951277828812,330.7951997764751,True,367
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,234,790,458,789,1.0036223753854947,-5.1306214925364953e-05,164.61968983819204,332.0982631090619,332.09831441527683,True,368
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,235,789,458,788,1.0036223753854947,-4.0188310603228185e-05,164.61786248514102,333.40139977432017,333.4014399626308,True,369
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,236,788,459,787,1.003616808941751,-2.8184022465159795e-05,164.90803281458395,334.70806020975016,334.70808839377264,True,369
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,237,787,460,786,1.003611261724709,-1.9577057913040156e-05,165.19820082063507,336.0112809767225,336.0113005537804,True,370
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,238,786,459,784,1.003616808941751,-1.6784008011586126e-05,164.90436649738618,337.31421635027164,337.3142331342797,True,371
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,239,785,452,778,1.0036561837203906,-2.763047400160197e-05,162.9074394393875,338.617452289228,338.617479919702,True,372
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,240,784,459,781,1.003616808941751,-9.77466659525313e-06,164.90069083924277,339.92396128985473,339.9239710645213,True,372
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,241,783,446,772,1.003690711255378,-3.151502411972986e-05,161.15175909289957,341.22711873642766,341.2271502514518,True,373
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,242,782,444,769,1.0037023844167468,-3.0244382325102513e-05,160.56591539291588,342.53022508018176,342.5302553245641,True,374
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,243,781,445,768,1.0036965374538915,-2.0868961299113002e-05,160.8560693337505,343.83683580670373,343.83685667566505,True,375
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,244,780,440,764,1.0037259822480458,-2.783414871832342e-05,159.4415266241365,345.13986045079105,345.1398882849398,True,375
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,245,779,438,761,1.0037379088123108,-2.6696136610447804e-05,158.85567582844854,346.4428679706083,346.4428946667449,True,376
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,246,778,432,756,1.003774210775322,-3.973060957081711e-05,157.14762634498618,347.7492041473896,347.74924387799916,True,377
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,247,777,433,755,1.0037681053203762,-2.7438077716017887e-05,157.3919670987946,349.0522670294229,349.05229446750064,True,378
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,248,776,432,753,1.003774210775322,-2.3521431664496703e-05,157.098109152574,350.35493423725654,350.3549577586882,True,379
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,249,775,459,768,1.003616808941751,-6.299570574392902e-07,164.8334074222192,351.6581361220559,351.658136752013,True,379
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,250,774,426,747,1.0038113173009195,-2.709917607993808e-05,155.3881897561444,352.96460534054404,352.9646324397201,True,380
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,251,773,459,765,1.003616808941751,-3.1719883349977454e-07,164.82967952598244,354.2673987384973,354.26739905569616,True,381
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,252,772,425,743,1.003817581909834,-1.7638427570229225e-05,155.09245703726808,355.5703438857414,355.57036152416896,True,382
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,253,771,432,746,1.003774210775322,-5.70871791326834e-06,157.0887833603019,356.87665085351404,356.876656562232,True,383
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,254,770,419,737,1.003855662939257,-2.0410778757281513e-05,153.38110875494073,358.17950072138507,358.1795211321638,True,384
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,255,769,432,743,1.003774210775322,-3.0958559976668244e-06,157.0850360983487,359.48225035699386,359.4822534528499,True,384
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,256,768,419,734,1.003855662939257,-1.1597188375089022e-05,153.3773566200796,360.83346920467466,360.833480801863,True,385
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,257,767,432,740,1.003774210775322,-1.6321668793315999e-06,157.0812790778898,362.13622871393625,362.1362303461031,True,386
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,258,766,412,727,1.0039011895267822,-1.5214463380990307e-05,151.37266342317528,363.43904533236946,363.4390605468328,True,387
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,259,765,405,721,1.0039479470818917,-2.647521733723851e-05,149.36859895452497,364.74174605547677,364.7417725306941,True,388
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,260,764,404,719,1.003954730268792,-2.256373152390032e-05,149.07471184498073,366.0479796708432,366.0480022345747,True,389
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,261,763,392,710,1.004038231277044,-6.948690685341047e-05,145.64899261246347,367.3504772869001,367.35054677380697,True,390
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,262,762,397,712,1.0040029596578752,-2.9745716110383707e-05,147.06757218893563,368.6534361692874,368.6534659150035,True,391
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,263,761,405,715,1.0039479470818917,-8.313579171618247e-06,149.31921548475387,369.9594813401597,369.95948965373884,True,392
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,264,760,392,706,1.004038231277044,-3.098494749726253e-05,145.60378060977325,371.262066144395,371.2620971293425,True,393
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,265,759,391,704,1.0040453700319254,-2.6400136950464293e-05,145.34940944104443,372.5648109802505,372.5648373803875,True,394
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,266,758,392,703,1.004038231277044,-1.7514086167777858e-05,145.5999790396134,373.86729402294276,373.8673115370289,True,395
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,267,757,391,701,1.0040453700319254,-1.4794181159881392e-05,145.30607449142803,375.173500502018,375.1735152961991,True,395
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,268,756,392,700,1.004038231277044,-9.631909962550934e-06,145.5961674256634,376.47585215249507,376.475861784405,True,396
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,269,755,379,691,1.0041333147866416,-3.678893109571491e-05,141.87626034765603,377.7785612561576,377.7785980450887,True,397
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,270,754,380,690,1.0041258211904749,-2.445168561297682e-05,142.16634822671224,379.084577283126,379.0846017348116,True,398
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,271,753,379,688,1.0041333147866416,-2.070637301522451e-05,141.8724335681155,380.3869385435273,380.3869592499003,True,400
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,272,752,450,729,1.003667611812199,-1.5294567637018257e-10,162.10947635384113,381.6897821145966,381.68978211474956,True,401
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,273,751,459,732,1.003616808941751,-1.3693527104544949e-11,164.68110881565536,382.99550924178976,382.99550924180346,True,402
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,274,750,366,675,1.0042336096043671,-4.4358696007888115e-05,138.18029879000133,384.29791714105386,384.2979614997499,True,403
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,275,749,392,690,1.004038231277044,-9.34322576606007e-07,145.54210492540372,385.6006338796292,385.6006348139518,True,404
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,276,748,432,712,1.003774210775322,-6.442917183457498e-10,156.9488754550152,386.9030905262832,386.9030905269275,True,405
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,277,747,392,687,1.004038231277044,-4.4451404229360544e-07,145.5382474497342,388.208827280431,388.2088277249451,True,406
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,278,746,432,709,1.003774210775322,-2.24401147794651e-10,156.9450128153828,389.5112512938333,389.51125129405773,True,407
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,279,745,353,660,1.0043395773659929,-5.434730606884005e-05,134.4433613700516,390.8136667581653,390.81372110547136,True,408
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,280,744,432,706,1.003774210775322,-7.40273423917153e-11,156.9411398062356,392.1194222698554,392.11942226992943,True,409
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,281,743,366,665,1.0042336096043671,-5.137576466931849e-06,138.13114649542595,393.4217781407173,393.4217832782938,True,410
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,282,742,353,656,1.0043395773659929,-2.2457203650764508e-05,134.4375401313229,394.7241815143462,394.72420397154985,True,412
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,283,741,354,655,1.004331213163481,-1.4370490790001536e-05,134.6936471550846,396.02983874816744,396.02985311865825,True,413
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,284,740,353,653,1.0043395773659929,-1.199442082463848e-05,134.39969888329506,397.33210460386033,397.3321165982812,True,414
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,285,739,348,648,1.004381952541052,-1.7427548112307346e-05,132.97169530884824,398.63461026628636,398.6346276938345,True,415
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,286,738,353,650,1.0043395773659929,-6.200505963744949e-06,134.39579442883914,399.93689702323405,399.93690322374,True,416
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,287,737,340,640,1.0044517371368327,-2.787683326524479e-05,130.69737390542474,401.24232656412147,401.2423544409547,True,418
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,288,736,341,640,1.0044428767420404,-1.776349921274253e-05,130.98741505238667,402.5447256997894,402.5447434632886,True,419
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,289,735,340,638,1.0044517371368327,-1.482917091334006e-05,130.6934535360534,403.84686666248786,403.8468814916588,True,420
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,290,734,500,727,1.0034040267850965,0.0,176.311953675622,405.1524932994677,405.1524932994677,True,421
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,291,733,334,631,1.004505750968344,-1.818620729803886e-05,128.9692313441908,406.4547830612525,406.4548012474598,True,423
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,292,732,327,625,1.0045706747150396,-3.526421904372644e-05,126.98466233900518,407.75689825018486,407.7569335144039,True,424
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,293,731,328,624,1.0045612704560136,-2.2393794049800603e-05,127.2746900966736,409.0623809922212,409.06240338601526,True,425
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,294,730,327,622,1.0045706747150396,-1.870345751834395e-05,126.98071515448854,410.3643260032431,410.3643447067006,True,427
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,295,729,324,619,1.0045991527145743,-2.0804623692744e-05,126.13248484844215,411.666848097741,411.66686890236474,True,428
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,296,728,322,616,1.0046183623349951,-2.005275549718394e-05,125.54650448431391,412.96903680560735,412.9690568583628,True,429
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,297,727,314,610,1.0046970538042321,-4.5525170877552514e-05,123.26623689589107,414.27414449681703,414.2741900219879,True,431
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,298,726,366,640,1.0042336096043671,-3.986479126921067e-09,138.02375325143933,415.57652025036094,415.57652025434743,True,432
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,299,725,459,691,1.003616808941751,0.0,164.51479968562344,416.8784712270769,416.8784712270769,True,433
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,300,724,366,637,1.0042336096043671,-1.358147445004349e-09,138.0197734005268,418.1838388589001,418.1838388602583,True,435
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,301,723,327,612,1.0045706747150396,-1.5243315131063702e-06,126.93644068862875,419.48598460565563,419.48598612998717,True,436
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,302,722,366,634,1.0042336096043671,-4.3519189740907077e-10,137.9773083925161,420.78806351101065,420.78806351144584,True,438
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,303,721,327,609,1.0045706747150396,-6.789156449461225e-07,126.93244430091846,422.09319114978575,422.0931918287014,True,439
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,304,720,366,631,1.0042336096043671,-1.306041790757213e-10,137.97330646195863,423.39523925841365,423.3952392585443,True,441
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,305,719,327,606,1.0045706747150396,-2.886896987495085e-07,126.89740991649631,424.69732954719467,424.6973298358844,True,442
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,306,718,432,665,1.003774210775322,0.0,156.78672753598653,425.9993502369817,425.9993502369817,True,444
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,307,717,289,579,1.0049638725170873,-7.015852270897187e-05,116.15647235806372,427.3042842358774,427.3043543944001,True,445
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,308,716,432,662,1.003774210775322,0.0,156.78270327942772,428.6065402377533,428.6065402377533,True,447
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,309,715,528,709,1.00327409633735,0.0,184.22772443310805,429.90838664207905,429.90838664207905,True,449
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,310,714,521,704,1.0033055256166454,0.0,182.18170526547138,431.21345981269695,431.21345981269695,True,450
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,311,713,353,613,1.0043395773659929,-3.5906727167384404e-11,134.23916048530614,432.51548417609666,432.5154841761326,True,452
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,312,712,289,572,1.0049638725170873,-1.3011659651641837e-05,116.12171442609397,433.817338644977,433.8173516566366,True,453
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,313,711,528,702,1.00327409633735,0.0,184.21963075106171,435.1223816529111,435.1223816529111,True,455
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,314,710,289,569,1.0049638725170873,-6.178242249720178e-06,116.1176562095196,436.42415325092065,436.4241594291629,True,457
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,315,709,500,685,1.0034040267850965,0.0,176.19156991212688,437.7262414477815,437.7262414477815,True,459
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,316,708,506,686,1.0033752152577802,0.0,177.86753306352657,439.02828265755903,439.02828265755903,True,460
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,317,707,277,557,1.00510460816853,-1.5197451038781845e-05,112.70376271519626,440.3330660703049,440.3330812677559,True,462
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,318,706,528,693,1.00327409633735,0.0,184.1269872145215,441.634930412358,441.634930412358,True,464
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,319,705,514,685,1.0033376410927832,0.0,180.11940444872846,442.93680524601433,442.93680524601433,True,466
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,320,704,486,670,1.0034734574827184,0.0,172.09335971352465,444.24149765853224,444.24149765853224,True,467
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,321,703,484,667,1.003483637544192,0.0,171.5073089739599,445.5434951365258,445.5434951365258,True,469
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,322,702,556,699,1.0031548023281565,0.0,192.20732722030456,446.84528091990865,446.84528091990865,True,471
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,323,701,556,697,1.0031548023281565,0.0,192.20527063401065,448.14702846111345,448.14702846111345,True,473
2026-08-15-k-dimension-gsa-det-cbd-moment-v1,512,324,700,500,669,1.0034040267850965,0.0,176.0991386252759,449.4517829936654,449.4517829936654,True,475
